Вектор Мощи,Скорость перехода через портал,Приток Силы Потока,Ритм магического ядра,Поток Энергий,Сила Левого Потока,Сила Правого Потока,Пламя Стихий,Приток давления Выдоха Истока,Давление выдоха Истока,Печать Чародея,Эмульсия Истока,Дыхание Истока,Тип Вектора Мощи
7.148,10.80324,38997.13,280.4461015550214,9123.366,332.378,332.378,818.145,2.977,15.548,43.566,0.863,0.983,3
9.3,13.88988,72767.325,372.8432736502406,9748.301,644.912,644.912,1067.41,4.527,22.733,88.731,1.756,0.984,3
3.144,4.6299600000000005,8380.878,145.22190064802524,7157.12,60.382,60.382,585.799,1.387,7.417,12.259,0.243,0.955,1
8.206,12.34656,50990.186,323.30213773896656,9292.166,437.919,437.919,912.672,3.608,18.68,59.908,1.186,1.0,3
9.3,13.88988,72770.487,372.843692529261,9748.216,644.798,644.798,1058.765,4.526,22.625,87.901,1.74,0.988,3
9.3,13.88988,72771.877,372.8448444465674,9755.94,645.032,645.032,1066.355,4.517,22.579,88.438,1.751,0.981,3
8.206,12.34656,50994.077,323.3229769702354,9312.01,437.961,437.961,917.812,3.578,18.335,59.786,1.184,0.973,3
3.144,4.6299600000000005,8378.027,145.2202251319433,7104.295,60.343,60.343,575.574,1.389,7.427,11.876,0.235,0.978,1
8.206,12.34656,50994.517,323.3243383270519,9309.669,437.953,437.953,925.744,3.583,18.475,60.502,1.198,0.972,3
7.148,10.80324,38975.05,280.44767235134816,9143.015,332.118,332.118,829.835,2.951,15.296,43.96,0.87,0.952,3
8.206,12.34656,50992.813,323.31501826884625,9295.971,437.933,437.933,909.293,3.602,18.566,59.531,1.179,0.997,3
6.175,9.25992,29789.875,241.6412538176354,8817.0,246.219,246.219,778.681,2.506,13.257,34.516,0.683,0.97,2
5.14,7.7166,21629.909,201.51358613357783,8476.283,175.241,175.241,715.219,2.085,11.186,25.594,0.507,0.973,2
1.138,1.54332,3515.113,148.4565891639164,6729.595,11.556,11.556,544.741,1.227,6.604,0.0,0.175,0.963,0
2.088,3.08664,4043.402,145.59218970212837,6761.056,30.709,30.709,530.195,1.247,6.772,0.0,0.16,0.987,0
9.3,13.88988,72777.906,372.8466246824044,9779.355,644.981,644.981,1085.017,4.49,22.374,89.613,1.774,0.962,3
4.161,12.34656,14723.115,162.0505747352648,7796.607,113.777,113.777,630.399,1.656,8.802,16.689,0.33,0.97,1
2.088,3.08664,6018.419,141.42361041008004,6796.883,23.49,23.49,612.859,1.297,7.091,22.502,0.269,0.958,0
7.148,10.80324,38988.38,280.4480912303687,9130.689,332.272,332.272,818.031,2.968,15.418,43.405,0.859,0.974,3
1.138,1.54332,2956.034,139.59279493132303,6617.963,6.56,6.56,543.227,1.194,6.473,23.953,0.194,0.985,0
6.175,9.25992,29792.492,241.62983936432727,8826.844,246.253,246.253,788.284,2.502,13.275,35.041,0.694,0.958,2
3.144,12.34656,8377.746,145.2200156924331,7084.856,60.337,60.337,597.831,1.39,7.566,12.779,0.253,0.964,1
7.148,10.80324,38990.341,280.446625153797,9125.958,332.177,332.177,842.416,2.972,15.694,45.18,0.895,0.965,3
4.161,6.17328,14723.926,162.050784174775,7806.126,113.797,113.797,633.5,1.656,8.806,16.822,0.333,0.965,1
5.14,7.7166,21636.331,201.5137955730881,8494.651,175.296,175.296,728.408,2.078,11.177,26.211,0.519,0.952,2
7.148,10.80324,38991.335,280.44798651061353,9128.809,332.256,332.256,812.126,2.971,15.405,43.035,0.852,0.98,3
3.144,4.6299600000000005,8378.733,145.2206440109638,7102.841,60.348,60.348,602.825,1.389,7.569,12.966,0.257,0.955,1
8.206,12.34656,50994.595,323.32706104068507,9323.719,438.067,438.067,926.117,3.561,18.187,60.13,1.19,0.955,3
2.088,3.08664,3102.68,144.12705560824915,6809.157,28.086,28.086,505.001,1.21,6.513,3.355,0.131,0.971,0
1.138,1.54332,3552.708,148.1257794574934,6707.051,11.244,11.244,528.946,1.228,6.545,0.0,0.165,0.985,0
8.206,12.34656,50994.024,323.32182505292906,9305.104,438.081,438.081,918.68,3.589,18.488,60.051,1.189,0.981,3
6.175,9.25992,29797.235,241.6144455603248,8843.747,246.315,246.315,780.522,2.496,13.127,34.479,0.683,0.952,2
7.148,10.80324,38990.901,280.44683459330724,9126.573,332.224,332.224,832.819,2.972,15.607,44.51,0.881,0.97,3
7.148,10.80324,39011.622,280.43782869436694,9113.745,332.447,332.447,816.877,2.99,15.711,43.682,0.865,0.996,3
7.148,10.80324,38987.795,280.4481959501238,9127.889,332.141,332.141,848.594,2.969,15.708,45.559,0.902,0.959,3
4.161,6.17328,14719.049,162.0484803401624,7725.306,113.73,113.73,639.999,1.663,8.986,17.212,0.341,0.985,1
4.161,6.17328,14719.24,162.04837562040728,7723.865,113.744,113.744,643.535,1.664,9.011,17.376,0.344,0.983,1
4.161,6.17328,14724.443,162.0506794550199,7804.514,113.791,113.791,645.754,1.656,8.887,17.384,0.344,0.957,1
6.175,9.25992,29761.912,241.56637919272487,8798.269,245.956,245.956,769.85,2.512,13.284,34.062,0.674,0.987,2
5.14,7.7166,21634.961,201.51672772623144,8498.297,175.3,175.3,701.104,2.078,10.974,24.739,0.49,0.967,2
6.175,9.25992,29761.715,241.571719900236,8789.104,245.961,245.961,768.539,2.515,13.325,34.034,0.674,0.994,2
2.088,3.08664,3788.817,145.30777084722334,6770.328,30.197,30.197,524.101,1.238,6.713,0.0,0.152,0.983,0
5.14,7.7166,21635.83,201.5142144521085,8494.399,175.277,175.277,722.287,2.079,11.137,25.888,0.512,0.956,2
8.206,12.34656,50996.823,323.3321923086859,9314.155,437.983,437.983,935.7,3.578,18.502,61.195,1.211,0.962,3
8.206,12.34656,50993.56,323.32130145415346,9312.814,437.958,437.958,909.696,3.576,18.225,59.097,1.17,0.976,3
1.138,12.34656,947.336,144.26392432819057,6753.097,9.149,9.149,465.075,1.124,5.971,0.0,0.085,0.952,0
4.161,6.17328,14722.038,162.04973697722383,7768.889,113.763,113.763,643.725,1.659,8.934,17.332,0.343,0.969,1
6.175,9.25992,29784.217,241.63832166449208,8814.934,246.163,246.163,782.439,2.506,13.295,34.745,0.688,0.969,2
9.3,13.88988,72760.476,372.84065565636257,9732.501,644.708,644.708,1061.058,4.545,22.935,88.499,1.752,0.994,3
5.14,12.34656,21624.088,201.5131672545573,8459.585,175.222,175.222,707.404,2.09,11.223,25.249,0.5,0.99,2
8.206,12.34656,50994.68,323.3272704801953,9323.318,438.108,438.108,927.128,3.562,18.207,60.224,1.192,0.955,3
2.088,3.08664,3010.527,143.79771197839784,6838.388,27.511,27.511,500.088,1.206,6.444,4.903,0.128,0.966,0
7.148,10.80324,39003.066,280.4451590772253,9121.352,332.357,332.357,797.081,2.982,15.417,42.139,0.834,0.999,3
3.144,4.6299600000000005,8378.622,145.22053929120867,7104.512,60.353,60.353,595.12,1.389,7.528,12.66,0.251,0.961,1
3.144,4.6299600000000005,8373.904,145.21708353928972,7020.02,60.291,60.291,579.449,1.393,7.552,12.08,0.239,0.998,1
5.14,7.7166,21633.052,201.5170418854968,8494.338,175.276,175.276,696.133,2.079,10.961,24.488,0.485,0.973,2
7.148,10.80324,39016.735,280.4320691078354,9110.22,332.461,332.461,824.086,2.995,15.832,44.258,0.876,0.996,3
6.175,9.25992,29781.822,241.63036296310293,8814.661,246.15,246.15,774.339,2.507,13.236,34.257,0.678,0.974,2
7.148,10.80324,38991.789,280.4470440328176,9126.663,332.249,332.249,826.069,2.972,15.553,44.044,0.872,0.974,3
8.206,12.34656,50993.843,323.3211967343984,9307.738,438.08,438.08,914.152,3.584,18.381,59.606,1.18,0.98,3
8.206,12.34656,50992.927,323.3153324281117,9300.775,438.09,438.09,921.314,3.596,18.605,60.385,1.195,0.985,3
6.175,9.25992,29796.528,241.61507387885547,8840.183,246.274,246.274,772.523,2.498,13.087,34.014,0.673,0.959,2
9.3,13.88988,72770.185,372.84547276509807,9764.007,645.107,645.107,1082.855,4.509,22.641,89.815,1.778,0.97,3
5.14,7.7166,21634.924,201.51557580892512,8495.849,175.303,175.303,711.314,2.078,11.055,25.297,0.501,0.962,2
8.206,12.34656,50993.28,323.3172173837038,9305.586,438.08,438.08,931.812,3.59,18.628,61.11,1.21,0.974,3
7.148,10.80324,38994.861,280.44725347232776,9125.901,332.352,332.352,811.511,2.974,15.451,43.053,0.852,0.984,3
4.161,12.34656,14717.479,162.04774730187654,7699.955,113.729,113.729,638.632,1.666,9.021,17.179,0.34,0.994,1
9.3,13.88988,72773.496,372.844530287302,9757.892,645.121,645.121,1066.595,4.515,22.546,88.412,1.75,0.98,3
9.3,13.88988,72770.764,372.84651996264927,9777.773,645.072,645.072,1096.589,4.494,22.563,90.759,1.797,0.958,3
6.175,9.25992,29789.723,241.6420915756764,8817.169,246.176,246.176,785.186,2.506,13.304,34.908,0.691,0.966,2
8.206,12.34656,50994.725,323.32549024435826,9310.512,438.062,438.062,929.874,3.582,18.505,60.816,1.204,0.969,3
9.3,13.88988,72772.547,372.84337836999566,9741.638,644.825,644.825,1043.871,4.533,22.557,86.627,1.715,0.998,3
1.138,1.54332,5988.719,139.19412682358248,6643.723,6.384,6.384,630.498,1.286,6.978,27.15,0.299,0.976,0
5.14,7.7166,21625.081,201.5132719743125,8462.339,175.216,175.216,708.938,2.089,11.218,25.32,0.501,0.987,2
5.14,7.7166,21631.618,201.5169371657417,8489.581,175.298,175.298,693.577,2.081,10.968,24.37,0.482,0.978,2
8.206,12.34656,50992.652,323.3153324281117,9300.804,438.002,438.002,893.586,3.593,18.289,58.103,1.15,0.999,3
4.161,6.17328,14722.14,162.04984169697894,7772.589,113.77,113.77,640.657,1.659,8.908,17.188,0.34,0.97,1
4.161,6.17328,14724.512,162.05088889453015,7809.96,113.79,113.79,640.504,1.655,8.845,17.138,0.339,0.959,1
4.161,6.17328,14720.155,162.04879449942777,7737.112,113.751,113.751,646.245,1.662,9.005,17.484,0.346,0.977,1
7.148,10.80324,38994.336,280.4464157142868,9124.161,332.336,332.336,829.49,2.976,15.624,44.332,0.878,0.975,3
6.175,9.25992,29763.456,241.5790502830943,8809.031,245.978,245.978,787.943,2.507,13.36,35.099,0.695,0.969,2
4.161,6.17328,14722.881,162.0504700155097,7792.305,113.785,113.785,630.794,1.657,8.812,16.712,0.331,0.971,1
2.088,3.08664,5348.584,146.09065573649792,6774.078,31.658,31.658,562.317,1.291,6.989,0.0,0.201,0.988,0
9.3,13.88988,72766.704,372.8462058033839,9778.521,644.873,644.873,1105.682,4.495,22.673,91.599,1.813,0.954,3
9.3,13.88988,72774.696,372.8463105231391,9771.44,644.865,644.865,1081.902,4.499,22.487,89.528,1.772,0.967,3
2.088,3.08664,3427.501,144.75432694141594,6815.874,29.207,29.207,511.452,1.223,6.565,0.412,0.138,0.972,0
3.144,4.6299600000000005,8375.813,145.21886377512678,7060.586,60.315,60.315,573.402,1.392,7.47,11.811,0.234,0.992,1
3.144,4.6299600000000005,8373.238,145.21666466026923,7000.812,60.275,60.275,583.361,1.394,7.597,12.249,0.242,1.0,1
3.144,4.6299600000000005,8379.981,145.2213770492496,7136.922,60.37,60.37,589.675,1.388,7.46,12.425,0.246,0.957,1
6.175,9.25992,29793.611,241.62460337657137,8829.664,246.301,246.301,776.87,2.501,13.175,34.336,0.68,0.963,2
5.14,7.7166,21623.203,201.5131672545573,8456.83,175.2,175.2,704.403,2.091,11.218,25.1,0.497,0.994,2
9.3,13.88988,72763.637,372.8451586058328,9777.724,644.991,644.991,1111.62,4.498,22.769,92.182,1.825,0.952,3
1.138,1.54332,1770.363,146.25736958664842,6690.482,10.151,10.151,479.345,1.16,6.181,0.0,0.105,0.983,0
1.138,1.54332,1688.725,145.20755404157384,6659.591,9.551,9.551,479.089,1.156,6.189,1.248,0.105,0.989,0
9.3,13.88988,72768.425,372.8446350070572,9757.54,645.1,645.1,1078.155,4.517,22.701,89.53,1.772,0.975,3
8.206,12.34656,50996.53,323.3302026333386,9313.051,438.03,438.03,938.807,3.581,18.566,61.485,1.217,0.962,3
5.14,7.7166,21636.975,201.51662300647635,8503.387,175.311,175.311,709.606,2.076,11.004,25.173,0.498,0.958,2
1.138,1.54332,4257.562,137.68783786594128,6639.996,5.639,5.639,596.078,1.231,6.707,32.271,0.257,0.967,0
6.175,9.25992,29761.302,241.5722434990116,8789.149,245.958,245.958,776.576,2.515,13.384,34.523,0.684,0.989,2
9.3,13.88988,72769.302,372.8452633255878,9771.593,644.748,644.748,1093.732,4.502,22.643,90.656,1.795,0.962,3
7.148,10.80324,38977.226,280.44735819208285,9138.969,332.147,332.147,839.597,2.956,15.443,44.711,0.885,0.951,3
4.161,6.17328,14725.273,162.05099361428526,7817.934,113.808,113.808,645.872,1.655,8.866,17.374,0.344,0.953,1
2.088,3.08664,5987.893,145.74801269774636,6819.292,31.064,31.064,572.744,1.308,7.009,0.0,0.218,0.981,0
8.206,12.34656,50993.754,323.3211967343984,9308.153,438.096,438.096,913.124,3.584,18.361,59.51,1.178,0.98,3
8.206,12.34656,50993.575,323.32035897635734,9307.886,437.957,437.957,909.748,3.584,18.328,59.24,1.173,0.982,3
9.3,13.88988,72764.551,372.8435878095059,9752.943,644.912,644.912,1080.561,4.523,22.816,89.876,1.779,0.976,3
8.206,12.34656,50996.939,323.33250646795125,9314.761,438.126,438.126,936.368,3.577,18.498,61.233,1.212,0.961,3
3.144,4.6299600000000005,8380.046,145.22148176900473,7143.914,60.372,60.372,579.397,1.388,7.4,12.009,0.238,0.964,1
3.144,4.6299600000000005,8379.996,145.2213770492496,7136.662,60.37,60.37,590.934,1.388,7.467,12.476,0.247,0.956,1
4.161,6.17328,14721.095,162.0494228179585,7757.321,113.769,113.769,640.128,1.66,8.931,17.181,0.34,0.975,1
9.3,13.88988,72757.756,372.8407603761177,9729.468,644.976,644.976,1061.768,4.549,22.996,88.637,1.755,0.995,3
8.206,12.34656,50997.726,323.3358575001151,9321.227,438.122,438.122,942.099,3.569,18.443,61.528,1.218,0.951,3
7.148,10.80324,38980.066,280.44788179085845,9137.001,332.167,332.167,831.749,2.959,15.415,44.217,0.875,0.958,3
6.175,9.25992,29761.186,241.57182461999108,8794.315,246.006,246.006,782.364,2.513,13.398,34.845,0.69,0.982,2
3.144,4.6299600000000005,8378.352,145.22043457145355,7111.937,60.347,60.347,573.246,1.389,7.406,11.777,0.233,0.978,1
4.161,6.17328,14724.999,162.050784174775,7809.826,113.78,113.78,649.364,1.656,8.901,17.542,0.347,0.953,1
9.3,13.88988,72778.401,372.8478813194658,9782.345,644.954,644.954,1086.461,4.486,22.335,89.67,1.775,0.96,3
9.3,13.88988,72771.67,372.843692529261,9741.847,645.032,645.032,1045.769,4.533,22.577,86.805,1.718,0.997,3
8.206,12.34656,50993.787,323.31994009733694,9305.198,438.085,438.085,926.609,3.59,18.576,60.697,1.202,0.977,3
9.3,13.88988,72773.742,372.8435878095059,9744.671,645.086,645.086,1045.135,4.529,22.517,86.675,1.716,0.996,3
2.088,12.34656,6839.76,144.70175762434584,6764.849,29.195,29.195,601.095,1.332,7.205,5.963,0.257,0.993,0
1.138,1.54332,1321.095,145.2276602345568,6689.857,9.625,9.625,474.641,1.141,6.118,0.0,0.096,0.972,0
9.3,13.88988,72774.632,372.8469388416697,9785.402,645.002,645.002,1097.757,4.484,22.429,90.658,1.795,0.954,3
4.161,6.17328,14724.066,162.0504700155097,7797.85,113.794,113.794,645.7,1.657,8.898,17.389,0.344,0.959,1
8.206,12.34656,50993.155,323.3166937849282,9298.788,438.026,438.026,914.221,3.598,18.565,59.859,1.185,0.991,3
6.175,9.25992,29762.31,241.5710915817052,8793.15,246.018,246.018,761.025,2.514,13.247,33.552,0.664,0.996,2
9.3,13.88988,72759.913,372.8420170131792,9741.11,644.785,644.785,1074.458,4.536,22.951,89.58,1.773,0.984,3
6.175,9.25992,29793.816,241.6235561790202,8830.8,246.228,246.228,779.004,2.501,13.185,34.459,0.682,0.961,2
7.148,10.80324,39006.745,280.4408655672654,9115.968,332.451,332.451,825.091,2.987,15.736,44.204,0.875,0.988,3
3.144,12.34656,8376.469,145.21938737390235,7066.496,60.327,60.327,586.187,1.391,7.529,12.325,0.244,0.979,1
4.161,6.17328,14725.902,162.05151721306086,7833.919,113.818,113.818,637.679,1.653,8.787,16.983,0.336,0.954,1
4.161,6.17328,14724.353,162.05088889453015,7810.775,113.798,113.798,634.408,1.655,8.804,16.858,0.334,0.963,1
2.088,3.08664,5348.385,145.99557019884926,6841.548,31.503,31.503,555.558,1.288,6.87,0.0,0.196,0.975,0
3.144,4.6299600000000005,8376.296,145.2191779343921,7069.686,60.327,60.327,573.916,1.391,7.461,11.827,0.234,0.989,1
2.088,3.08664,5865.111,141.31354994744927,6810.916,23.295,23.295,606.462,1.292,7.036,22.57,0.263,0.956,0
9.3,12.34656,72761.19,372.841912293424,9757.975,645.013,645.013,1094.026,4.519,22.901,91.038,1.802,0.968,3
2.088,12.34656,2850.65,142.50871651262997,6815.348,25.257,25.257,504.712,1.198,6.442,11.571,0.137,0.966,0
3.144,12.34656,8379.184,145.220853450474,7120.212,60.356,60.356,589.008,1.389,7.477,12.408,0.246,0.962,1
1.138,1.54332,4459.398,144.46393906046913,6628.714,9.21,9.21,571.712,1.254,6.807,5.602,0.214,0.991,0
3.144,4.6299600000000005,8379.269,145.220853450474,7123.884,60.359,60.359,583.227,1.388,7.443,12.174,0.241,0.966,1
7.148,10.80324,38991.579,280.4469393130624,9126.64,332.238,332.238,827.749,2.972,15.566,44.16,0.874,0.973,3
3.144,4.6299600000000005,8375.082,145.21854961586138,7039.134,60.31,60.31,584.608,1.393,7.555,12.277,0.243,0.988,1
4.161,6.17328,14718.88,162.04868977967263,7727.775,113.748,113.748,630.415,1.663,8.919,16.767,0.332,0.991,1
5.14,7.7166,21635.812,201.5148427706393,8496.155,175.277,175.277,718.812,2.078,11.104,25.696,0.509,0.957,2
5.14,7.7166,21627.405,201.51505221014952,8473.059,175.274,175.274,697.431,2.086,11.082,24.651,0.488,0.987,2
8.206,12.34656,50994.225,323.32287225048026,9307.31,437.952,437.952,921.341,3.586,18.473,60.208,1.192,0.977,3
7.148,10.80324,38988.935,280.4470440328176,9128.03,332.196,332.196,834.832,2.97,15.597,44.617,0.883,0.967,3
7.148,12.34656,39010.052,280.4398183697142,9115.328,332.5,332.5,810.546,2.989,15.632,43.207,0.855,0.998,3
3.144,4.6299600000000005,8379.895,145.2213770492496,7138.235,60.363,60.363,583.435,1.388,7.427,12.175,0.241,0.962,1
5.14,7.7166,21623.823,201.5139002928432,8460.378,175.232,175.232,700.551,2.09,11.172,24.876,0.492,0.994,2
1.138,1.54332,3574.767,141.26548357984936,6607.938,7.406,7.406,547.99,1.218,6.582,17.981,0.199,0.999,0
8.206,12.34656,50997.534,323.33449614329857,9317.69,437.994,437.994,942.472,3.575,18.521,61.661,1.221,0.955,3
3.144,4.6299600000000005,8379.728,145.22116760973938,7128.912,60.363,60.363,593.354,1.388,7.489,12.576,0.249,0.956,1
1.138,1.54332,452.476,141.868145770563,6719.134,7.809,7.809,449.355,1.102,5.862,2.038,0.069,0.959,0
3.144,4.6299600000000005,8379.083,145.2207487307189,7110.853,60.356,60.356,599.061,1.389,7.54,12.813,0.254,0.956,1
3.144,4.6299600000000005,8376.418,145.21928265414724,7063.331,60.323,60.323,589.492,1.391,7.55,12.459,0.247,0.977,1
2.088,3.08664,3503.301,144.92596262005705,6756.299,29.505,29.505,517.336,1.228,6.666,0.0,0.143,0.985,0
9.3,13.88988,72765.745,372.841912293424,9738.244,644.822,644.822,1057.74,4.538,22.792,88.045,1.743,0.993,3
2.088,3.08664,2840.611,143.0614273801515,6811.648,26.222,26.222,501.963,1.199,6.449,8.845,0.132,0.968,0
5.14,7.7166,21626.786,201.513690853333,8467.792,175.215,175.215,707.566,2.088,11.179,25.221,0.499,0.984,2
2.088,3.08664,4764.019,140.7960249176479,6840.153,22.389,22.389,570.99,1.256,6.783,23.433,0.223,0.953,0
4.161,6.17328,14717.4,162.04816618089703,7708.267,113.73,113.73,626.49,1.665,8.928,16.607,0.329,1.0,1
1.138,1.54332,3302.047,144.0307134335391,6603.362,9.005,9.005,539.113,1.215,6.606,7.749,0.178,0.998,0
3.144,4.6299600000000005,8378.94,145.220853450474,7118.742,60.353,60.353,584.811,1.389,7.457,12.24,0.242,0.966,1
2.088,3.08664,6598.278,145.213837226881,6760.548,30.101,30.101,595.613,1.327,7.192,2.949,0.247,0.993,0
4.161,6.17328,14722.338,162.04963225746872,7770.03,113.78,113.78,649.079,1.659,8.967,17.575,0.348,0.965,1
1.138,1.54332,3599.911,144.70531809601997,6619.452,9.319,9.319,543.801,1.226,6.643,6.154,0.183,0.997,0
8.206,12.34656,50994.199,323.3220344924393,9307.428,438.074,438.074,929.287,3.587,18.562,60.854,1.205,0.973,3
1.138,1.54332,4179.203,137.59484672339505,6643.125,5.61,5.61,597.509,1.229,6.7,32.495,0.257,0.963,0
7.148,10.80324,38991.362,280.4483006698789,9129.354,332.311,332.311,807.886,2.97,15.361,42.729,0.846,0.982,3
5.14,7.7166,21622.413,201.51285309529203,8454.164,175.195,175.195,707.316,2.092,11.252,25.269,0.5,0.994,2
2.088,3.08664,2884.153,143.33694505587135,6808.619,26.704,26.704,502.417,1.201,6.465,7.485,0.131,0.969,0
4.161,6.17328,14721.179,162.04900393893797,7748.826,113.768,113.768,651.223,1.661,9.017,17.697,0.35,0.97,1
5.14,7.7166,21635.593,201.51463333112903,8495.242,175.302,175.302,719.788,2.078,11.116,25.752,0.51,0.957,2
5.14,7.7166,21631.722,201.51410973235343,8482.827,175.286,175.286,715.892,2.082,11.155,25.6,0.507,0.968,2
7.148,10.80324,38978.202,280.44788179085845,9137.448,332.037,332.037,842.672,2.957,15.493,44.952,0.89,0.951,3
9.3,13.88988,72775.557,372.8451586058328,9755.237,645.113,645.113,1053.891,4.517,22.432,87.255,1.727,0.987,3
1.138,1.54332,1780.925,146.57666012000826,6704.896,10.419,10.419,491.45,1.161,6.235,0.0,0.114,0.967,0
8.206,12.34656,50991.197,323.30674540819183,9293.69,437.932,437.932,912.884,3.606,18.652,59.886,1.186,0.998,3
6.175,9.25992,29762.146,241.5686830273375,8796.195,246.029,246.029,765.668,2.513,13.264,33.819,0.67,0.991,2
8.206,12.34656,50993.156,323.3177409824794,9301.509,437.95,437.95,903.56,3.593,18.388,58.907,1.166,0.993,3
4.161,6.17328,14725.155,162.05088889453015,7814.193,113.809,113.809,648.955,1.655,8.891,17.518,0.347,0.952,1
9.3,13.88988,72769.106,372.84494916632246,9769.28,644.773,644.773,1091.437,4.504,22.656,90.5,1.791,0.964,3
7.148,10.80324,38984.349,280.447462911838,9131.979,332.107,332.107,836.834,2.965,15.543,44.67,0.884,0.961,3
8.206,12.34656,50994.281,323.3236052887661,9310.358,437.956,437.956,921.94,3.581,18.417,60.171,1.191,0.973,3
8.206,12.34656,50995.67,323.3288412765221,9312.379,438.017,438.017,933.66,3.58,18.512,61.074,1.209,0.965,3
8.206,12.34656,50997.769,323.33449614329857,9319.674,438.052,438.052,948.984,3.574,18.568,62.148,1.23,0.95,3
2.088,3.08664,6895.321,143.13546424702113,6830.317,26.481,26.481,633.651,1.326,7.239,15.319,0.289,0.95,0
2.088,3.08664,4567.255,140.74523583641488,6800.85,22.287,22.287,569.917,1.251,6.802,23.787,0.22,0.96,0
5.14,7.7166,21629.368,201.5143191718637,8477.011,175.233,175.233,708.277,2.084,11.135,25.218,0.499,0.977,2
6.175,9.25992,29780.991,241.6268024914289,8814.511,246.104,246.104,769.546,2.507,13.201,33.966,0.672,0.977,2
8.206,12.34656,50994.37,323.32371000852123,9309.944,438.103,438.103,922.98,3.582,18.438,60.268,1.193,0.973,3
4.161,6.17328,14721.053,162.04963225746872,7761.949,113.769,113.769,631.009,1.66,8.864,16.756,0.332,0.98,1
2.088,3.08664,4655.09,140.764608991112,6805.827,22.331,22.331,571.881,1.254,6.812,23.727,0.223,0.959,0
